tweet_id,retweet_count,favorite_count
733822306246479872,1080,3860
733482008106668032,1018,3318
733460102733135873,1370,4429
733109485275860992,18020,51738
732732193018155009,575,2573
732726085725589504,949,3713
732585889486888962,823,3878
732375214819057664,2705,8511
732005617171337216,5848,15722
731285275100512256,1054,3666
731156023742988288,1359,4033
730924654643314689,2119,6445
730573383004487680,2308,5170
730427201120833536,1113,3642
730211855403241472,1132,4022
730196704625098752,2050,5138
729854734790754305,1203,4239
729838605770891264,409,1794
729823566028484608,1327,4191
729463711119904772,2468,6111
729113531270991872,349,1983
728986383096946689,879,3325
728760639972315136,1826,4913
728751179681943552,726,2920
728653952833728512,1114,3485
728409960103686147,2147,5164
728387165835677696,1026,3855
728046963732717569,1259,4528
728035342121635841,1787,4778
728015554473250816,1169,4307
727685679342333952,685,3092
727644517743104000,1869,6200
727524757080539137,1308,4695
727314416056803329,802,3489
727286334147182592,871,3202
727175381690781696,1471,4067
727155742655025152,1414,3818
726935089318363137,2626,7233
726887082820554753,1609,4027
726828223124897792,1079,3729
726224900189511680,1230,4639
725842289046749185,2833,7410
725786712245440512,1454,4378
725729321944506368,1903,5446
725458796924002305,666,1480
724983749226668032,1391,3890
724771698126512129,688,2487
724405726123311104,1761,5572
724049859469295616,1889,4540
724046343203856385,596,2797
724004602748780546,1685,4393
723912936180330496,1307,4089
723688335806480385,3192,8102
723673163800948736,954,3176
723179728551723008,2007,5561
722974582966214656,1681,4321
722613351520608256,1747,5204
721503162398597120,2001,4889
721001180231503872,656,2655
720785406564900865,824,3271
720775346191278080,724,2602
720415127506415616,1595,4331
720389942216527872,2689,6729
720340705894408192,1041,3011
720059472081784833,1205,4079
720043174954147842,2147,5140
719991154352222208,1864,5067
719704490224398336,1552,4797
719551379208073216,2060,5305
719367763014393856,788,2931
719339463458033665,1336,4639
719332531645071360,1020,3585
718971898235854848,1173,3662
718939241951195136,1880,5498
718631497683582976,8639,19828
718613305783398402,515,2563
718540630683709445,1079,2614
718460005985447936,564,2833
718454725339934721,1609,5108
718246886998687744,534,2027
718234618122661888,1072,4068
717841801130979328,634,2572
717790033953034240,1206,3032
717537687239008257,1970,6037
717428917016076293,486,1685
717421804990701568,902,3304
717047459982213120,2036,6573
717009362452090881,1043,3437
716802964044845056,1256,4486
716791146589110272,1530,6266
716730379797970944,456,1292
716447146686459905,6296,13752
716439118184652801,228,2480
716285507865542656,1160,2914
716080869887381504,1858,5133
715928423106027520,935,3350
715758151270801409,1518,3925
715733265223708672,1806,4905
715704790270025728,604,2937
715696743237730304,1377,4102
715680795826982913,1731,4544
715360349751484417,1682,5745
715342466308784130,730,3177
715220193576927233,698,2534
715200624753819648,2017,5378
715009755312439296,1322,4369
714982300363173890,1109,3941
714962719905021952,4565,7723
714957620017307648,1517,4345
714631576617938945,1071,3433
714606013974974464,991,3803
714485234495041536,1238,2845
714258258790387713,764,3158
714251586676113411,901,3433
714214115368108032,939,2382
714141408463036416,1501,4523
713919462244790272,829,3439
713909862279876608,581,2010
713900603437621249,795,2975
713761197720473600,1476,5124
713411074226274305,1381,4630
713177543487135744,3025,7563
713175907180089344,1558,4685
712809025985978368,7201,19535
712717840512598017,5356,12983
712668654853337088,1301,4369
712438159032893441,1673,5592
712309440758808576,25,256
712097430750289920,1106,3996
712092745624633345,962,3088
712085617388212225,518,3407
712065007010385924,667,2380
711998809858043904,134,0
711968124745228288,2467,8470
711743778164514816,1057,2991
711732680602345472,4404,9346
711694788429553666,19548,34474
711652651650457602,980,4063
711363825979756544,1212,3843
711306686208872448,783,3480
711008018775851008,663,3149
710997087345876993,1491,4783
710844581445812225,738,2676
710833117892898816,577,2826
710658690886586372,605,2426
710609963652087808,2514,5042
710588934686908417,2005,4786
710296729921429505,787,2490
710283270106132480,551,2243
710272297844797440,1348,4753
710269109699739648,1207,2526
710153181850935296,960,3058
710140971284037632,957,2909
710117014656950272,2125,5780
709918798883774466,1142,3135
709901256215666688,105,708
709852847387627521,1278,3683
709566166965075968,1292,3725
709556954897764353,1140,3452
709519240576036864,256,1564
709449600415961088,630,2339
709409458133323776,740,2751
709225125749587968,611,2524
709207347839836162,6250,13250
709198395643068416,686,2544
709179584944730112,722,2118
709158332880297985,450,2147
709042156699303936,1757,4999
708853462201716736,703,1892
708845821941387268,957,3128
708834316713893888,540,1783
708810915978854401,7450,17340
708738143638450176,873,2882
708711088997666817,781,2682
708479650088034305,722,2681
708469915515297792,880,3244
708400866336894977,10844,16840
708356463048204288,1433,3801
708349470027751425,790,2473
708149363256774660,1650,4496
708130923141795840,893,3561
708119489313951744,1049,2822
708109389455101952,579,2029
708026248782585858,2048,4594
707995814724026368,1206,3285
707983188426153984,2,51
707969809498152960,1038,2836
707776935007539200,1014,3448
707741517457260545,653,2623
707738799544082433,2644,4302
707693576495472641,1074,3621
707629649552134146,941,2716
707610948723478529,6869,17849
707420581654872064,740,2394
707411934438625280,642,2402
707387676719185920,1395,3692
707377100785885184,1158,3457
707315916783140866,687,2604
707297311098011648,852,2913
707059547140169728,727,2709
707038192327901184,852,2314
707021089608753152,1468,4284
707014260413456384,642,2429
706904523814649856,8404,15346
706901761596989440,642,2181
706681918348251136,1037,3502
706644897839910912,1174,2717
706593038911545345,670,2277
706538006853918722,1515,3644
706516534877929472,1110,3261
706346369204748288,988,3629
706310011488698368,8566,22562
706291001778950144,500,1793
706265994973601792,983,2875
706169069255446529,2384,4111
706166467411222528,1725,5425
706153300320784384,414,1573
705975130514706432,790,3265
705970349788291072,955,3303
705898680587526145,598,2503
705786532653883392,565,2056
705591895322394625,1233,3340
705475953783398401,993,3116
705442520700944385,1765,4689
705428427625635840,1814,4027
705239209544720384,808,3159
705223444686888960,865,2723
705102439679201280,548,2267
705066031337840642,649,2291
704871453724954624,1193,4497
704859558691414016,585,2379
704847917308362754,1642,5386
704819833553219584,1073,2779
704761120771465216,3110,6993
704499785726889984,1073,3099
704491224099647488,89,809
704480331685040129,1136,3584
704364645503647744,3817,8464
704347321748819968,376,1677
704134088924532736,502,1594
704113298707505153,605,1964
704054845121142784,983,3074
703774238772166656,500,1947
703769065844768768,1217,3467
703631701117943808,742,2736
703611486317502464,1628,4069
703425003149250560,1481,4005
703407252292673536,748,2592
703382836347330562,1224,3697
703356393781329922,416,2020
703268521220972544,586,2077
703079050210877440,3325,7786
703041949650034688,13456,27807
702932127499816960,774,2734
702899151802126337,483,1701
702684942141153280,1159,3395
702671118226825216,602,2314
702598099714314240,3510,10906
702539513671897089,1026,3030
702332542343577600,1669,3363
702321140488925184,1105,3459
702276748847800320,818,2613
702217446468493312,1437,5072
701981390485725185,1063,3633
701952816642965504,1098,4018
701889187134500865,1473,3756
701805642395348998,1822,3620
701601587219795968,491,2203
701570477911896070,1003,2977
701545186879471618,659,2807
701214700881756160,5489,12881
700890391244103680,617,2341
700864154249383937,659,2733
700847567345688576,537,2562
700796979434098688,1032,2570
700747788515020802,10047,24073
700518061187723268,857,2787
700505138482569216,614,2402
700462010979500032,1933,4369
700167517596164096,800,2798
700151421916807169,709,2363
700143752053182464,2952,7944
700062718104104960,746,2792
700029284593901568,628,2185
700002074055016451,1445,3492
699801817392291840,1031,3222
699788877217865730,532,2371
699779630832685056,1331,2930
699775878809702401,651,2069
699691744225525762,4928,10821
699446877801091073,2805,6256
699434518667751424,545,2286
699423671849451520,354,1448
699413908797464576,664,2183
699370870310113280,472,1986
699323444782047232,925,3332
699088579889332224,675,2359
699079609774645248,705,2585
699072405256409088,1271,3168
699060279947165696,1938,3985
699036661657767936,1282,2754
698989035503689728,1061,3568
698953797952008193,970,2855
698907974262222848,666,2679
698710712454139905,733,2609
698703483621523456,406,1530
698635131305795584,366,1355
698549713696649216,662,2447
698355670425473025,485,1977
698342080612007937,1015,2385
698262614669991936,2155,5011
698195409219559425,6397,17673
698178924120031232,791,2953
697995514407682048,359,1613
697990423684476929,1388,3469
697943111201378304,742,2536
697881462549430272,1274,3181
697630435728322560,578,1847
697616773278015490,1084,3343
697596423848730625,1352,3207
697575480820686848,540,2155
697516214579523584,1216,2190
697482927769255936,723,2553
697463031882764288,1476,3600
697270446429966336,1993,4929
697259378236399616,1069,3464
697255105972801536,1244,3181
697242256848379904,714,2657
696900204696625153,1101,3367
696894894812565505,730,2475
696886256886657024,1924,5101
696877980375769088,762,2576
696754882863349760,384,1554
696744641916489729,1011,2179
696713835009417216,692,2508
696518437233913856,1818,4102
696490539101908992,156,1289
696488710901260288,1109,2681
696405997980676096,1218,3391
696100768806522880,715,2046
695816827381944320,1252,3170
695794761660297217,842,3365
695767669421768709,799,1977
695629776980148225,2251,4820
695446424020918272,1942,4600
695409464418041856,3825,9100
695314793360662529,1583,3847
695095422348574720,660,2791
695074328191332352,1185,3002
695064344191721472,643,1696
695051054296211456,845,2816
694925794720792577,980,2839
694905863685980160,1003,2906
694669722378485760,15519,37675
694356675654983680,312,1594
694352839993344000,668,2151
694342028726001664,524,1662
694329668942569472,539,2117
694206574471057408,2174,4421
694183373896572928,998,3107
694001791655137281,1111,3582
693993230313091072,434,1971
693942351086120961,398,1825
693647888581312512,637,2848
693644216740769793,137,1419
693642232151285760,447,2678
693629975228977152,857,2584
693622659251335168,398,1629
693590843962331137,2118,5342
693582294167244802,273,1732
693486665285931008,676,1879
693280720173801472,1332,3550
693267061318012928,879,2526
693262851218264065,539,2358
693231807727280129,787,3027
693155686491000832,3436,8321
693109034023534592,660,1817
693095443459342336,499,1981
692919143163629568,800,2825
692905862751522816,944,2573
692901601640583168,652,1888
692894228850999298,868,2410
692828166163931137,945,3034
692752401762250755,3898,7203
692568918515392513,1654,4588
692535307825213440,1457,3374
692530551048294401,450,1946
692423280028966913,245,1560
692417313023332352,3723,9854
692187005137076224,878,2663
692158366030913536,851,2276
692142790915014657,423,1733
692041934689402880,1367,3589
692017291282812928,1021,3023
691820333922455552,1775,4169
691793053716221953,4507,8555
691756958957883396,1100,3051
691675652215414786,546,2054
691483041324204033,607,2510
691459709405118465,1239,4290
691444869282295808,911,2796
691416866452082688,8210,20403
691321916024623104,710,2715
691096613310316544,957,3130
691090071332753408,359,1804
690989312272396288,3086,6243
690959652130045952,1351,3782
690938899477221376,2144,4367
690932576555528194,1101,3475
690735892932222976,1378,4000
690728923253055490,557,2293
690690673629138944,856,2456
690649993829576704,302,1383
690607260360429569,17,306
690597161306841088,647,2079
690400367696297985,489,1979
690374419777196032,927,3440
690360449368465409,956,2793
690348396616552449,551,1590
690248561355657216,440,1777
690021994562220032,1111,2955
690015576308211712,793,2655
690005060500217858,1811,3868
689999384604450816,401,1509
689993469801164801,491,1552
689977555533848577,481,1444
689905486972461056,746,2571
689877686181715968,1274,3190
689835978131935233,812,2288
689661964914655233,1001,3379
689659372465688576,4175,10948
689623661272240129,693,2360
689599056876867584,5942,12278
689557536375177216,496,2162
689517482558820352,1536,3585
689289219123089408,1002,2380
689283819090870273,1192,3478
689280876073582592,772,2113
689275259254616065,264,1222
689255633275777024,1162,2700
689154315265683456,1078,3236
689143371370250240,552,2138
688916208532455424,937,2886
688908934925697024,829,2232
688898160958271489,847,2224
688894073864884227,744,2360
688828561667567616,398,1461
688804835492233216,209,1014
688789766343622656,716,2344
688547210804498433,758,2753
688519176466644993,788,2444
688385280030670848,4794,9812
688211956440801280,899,2349
688179443353796608,631,2236
688116655151435777,844,2982
688064179421470721,386,1824
687841446767013888,2714,5776
687826841265172480,1214,2886
687818504314159109,1019,2643
687807801670897665,755,2526
687732144991551489,703,1863
687704180304273409,900,2577
687664829264453632,552,2050
687494652870668288,619,2022
687480748861947905,263,1691
687476254459715584,573,2084
687460506001633280,586,2162
687399393394311168,677,2000
687317306314240000,9844,21226
687312378585812992,2040,4599
687127927494963200,2465,5771
687124485711986689,543,2287
687109925361856513,2652,6135
687102708889812993,1065,2475
687096057537363968,652,2369
686947101016735744,3419,9088
686760001961103360,1482,3713
686749460672679938,1571,3667
686730991906516992,1288,4388
686683045143953408,862,2969
686618349602762752,1461,3889
686606069955735556,583,2004
686394059078897668,732,1846
686386521809772549,946,3437
686377065986265092,602,2347
686358356425093120,734,2322
686286779679375361,1792,4232
686050296934563840,786,2331
686035780142297088,130,1220
686034024800862208,1254,3297
686007916130873345,450,2615
686003207160610816,680,1926
685973236358713344,568,2229
685943807276412928,648,1720
685906723014619143,3136,7949
685681090388975616,137,2147
685667379192414208,620,2473
685663452032069632,1575,3436
685641971164143616,837,3101
685547936038666240,16883,34807
685532292383666176,1236,3215
685325112850124800,4298,10014
685321586178670592,689,2799
685315239903100929,1161,3540
685307451701334016,475,2183
685268753634967552,1298,3274
685198997565345792,717,2470
685169283572338688,1532,4331
684969860808454144,411,2494
684959798585110529,3379,7208
684940049151070208,1125,3401
684926975086034944,504,3698
684914660081053696,1568,3701
684902183876321280,570,1989
684880619965411328,882,2217
684830982659280897,23263,37027
684800227459624960,1074,2863
684594889858887680,3806,9440
684588130326986752,1512,4352
684567543613382656,1328,3181
684538444857667585,1032,2805
684481074559381504,1257,4088
684460069371654144,596,2090
684241637099323392,3560,8617
684225744407494656,229,1309
684222868335505415,1484,4061
684200372118904832,1113,2284
684195085588783105,560,2028
684188786104872960,1261,3677
684177701129875456,726,2130
684147889187209216,1613,3146
684122891630342144,514,2108
684097758874210310,1551,4346
683857920510050305,1204,4025
683852578183077888,378,2035
683849932751646720,1058,2776
683834909291606017,1194,2772
683828599284170753,1140,2955
683773439333797890,1463,3537
683742671509258241,3581,6882
683515932363329536,3135,7777
683498322573824003,1035,3351
683481228088049664,1070,2781
683462770029932544,720,2569
683449695444799489,1731,4116
683391852557561860,2575,8042
683357973142474752,1012,3095
683142553609318400,1119,3043
683111407806746624,983,3591
683098815881154561,710,2288
683078886620553216,604,2091
683030066213818368,789,2276
682962037429899265,17985,39032
682808988178739200,193,1867
682788441537560576,1203,2613
682750546109968385,471,1610
682697186228989953,387,1388
682662431982772225,1165,3216
682638830361513985,648,2168
682429480204398592,1252,3626
682406705142087680,1902,8012
682393905736888321,738,2365
682389078323662849,504,1763
682303737705140231,1074,3256
682259524040966145,1311,4406
682242692827447297,1275,3435
682088079302213632,10663,19326
682059653698686977,1826,5244
682047327939461121,1041,3395
682032003584274432,2167,6950
682003177596559360,1646,3321
681981167097122816,1109,2935
681891461017812993,891,2604
681694085539872773,4360,13473
681679526984871937,482,1856
681654059175129088,998,2792
681610798867845120,511,2015
681579835668455424,1406,3739
681523177663676416,6265,15109
681340665377193984,301,1731
681339448655802368,4375,9790
681320187870711809,817,2799
681302363064414209,1973,4163
681297372102656000,1030,3370
681281657291280384,1185,3393
681261549936340994,297,1537
681242418453299201,583,1581
681231109724700672,521,2526
681193455364796417,1609,3918
680970795137544192,717,2564
680959110691590145,2148,4803
680940246314430465,1138,3398
680934982542561280,474,2189
680913438424612864,666,2523
680889648562991104,395,1863
680836378243002368,1431,3646
680805554198020098,714,2285
680801747103793152,893,2498
680798457301471234,1122,3018
680609293079592961,770,2781
680583894916304897,1447,3821
680497766108381184,2058,4463
680494726643068929,519,1802
680473011644985345,803,2683
680440374763077632,545,1533
680221482581123072,309,1532
680206703334408192,1264,2987
680191257256136705,544,2262
680176173301628928,1689,4110
680161097740095489,789,2439
680145970311643136,1874,3811
680130881361686529,1021,2416
680115823365742593,974,2862
680100725817409536,1471,3764
680085611152338944,9583,13472
680070545539371008,943,2711
680055455951884288,7650,17583
679877062409191424,691,2073
679872969355714560,713,2294
679862121895714818,670,2589
679854723806179328,1326,3021
679844490799091713,826,2497
679828447187857408,15101,38172
679777920601223168,1201,3244
679736210798047232,857,2203
679729593985699840,884,2279
679722016581222400,504,1742
679530280114372609,2229,5013
679527802031484928,777,2782
679511351870550016,1370,3549
679503373272485890,1593,3321
679475951516934144,686,2208
679462823135686656,20254,33400
679405845277462528,1290,2497
679158373988876288,8711,22594
679148763231985668,1105,2909
679132435750195208,1240,3115
679111216690831360,2739,6255
679062614270468097,8813,17938
679047485189439488,732,2364
679001094530465792,1324,2967
678991772295516161,1261,2437
678969228704284672,497,1721
678800283649069056,965,2698
678798276842360832,1275,3655
678774928607469569,991,2933
678767140346941444,1466,3704
678764513869611008,511,1714
678755239630127104,3547,7496
678740035362037760,1824,3941
678708137298427904,2606,5834
678675843183484930,1587,3015
678643457146150913,457,2149
678446151570427904,1680,4193
678424312106393600,2723,5675
678410210315247616,1955,4439
678399652199309312,33950,82414
678396796259975168,450,1666
678389028614488064,452,1959
678380236862578688,969,2555
678341075375947776,576,1809
678334497360859136,282,1364
678278586130948096,6502,12018
678255464182861824,398,1658
678023323247357953,412,2016
678021115718029313,6809,14409
677961670166224897,1800,3576
677918531514703872,436,1411
677895101218201600,2255,5051
677716515794329600,1034,3183
677700003327029250,1541,3558
677698403548192770,340,1283
677687604918272002,899,2591
677673981332312066,1602,3499
677662372920729601,1043,2037
677644091929329666,850,1963
677573743309385728,772,2241
677565715327688705,485,1353
677557565589463040,1243,2547
677547928504967168,3881,7238
677530072887205888,242,1122
677335745548390400,1914,3181
677334615166730240,314,1421
677331501395156992,253,1141
677328882937298944,1595,3794
677314812125323265,572,1719
677301033169788928,437,1300
677269281705472000,751,2086
677228873407442944,1742,3700
677187300187611136,985,2852
676975532580409345,1140,2896
676957860086095872,860,2309
676949632774234114,422,1359
676948236477857792,927,2273
676946864479084545,404,1777
676942428000112642,809,2166
676936541936185344,5226,13247
676916996760600576,1916,3094
676897532954456065,768,2355
676864501615042560,758,2202
676821958043033607,16626,24049
676819651066732545,705,1878
676811746707918848,450,1475
676776431406465024,2136,5202
676617503762681856,1048,3022
676613908052996102,207,1140
676606785097199616,466,1964
676603393314578432,415,1222
676593408224403456,2292,4767
676590572941893632,134,953
676588346097852417,847,2438
676582956622721024,299,1257
676575501977128964,1192,2702
676533798876651520,595,1959
676496375194980353,568,1582
676470639084101634,4959,12096
676440007570247681,707,1795
676430933382295552,365,1458
676263575653122048,581,2164
676237365392908289,312,1274
676219687039057920,32904,77897
676215927814406144,622,1808
676191832485810177,1090,2371
676146341966438401,708,1995
676121918416756736,1230,2229
676101918813499392,1229,2923
676098748976615425,1527,3131
676089483918516224,454,1371
675898130735476737,606,1703
675891555769696257,926,2222
675888385639251968,1018,2472
675878199931371520,1479,4345
675870721063669760,604,1706
675853064436391936,1375,2787
675849018447167488,161,979
675845657354215424,943,2374
675822767435051008,566,1583
675820929667219457,244,1092
675798442703122432,3582,10644
675781562965868544,502,1686
675740360753160193,366,1211
675710890956750848,876,1963
675707330206547968,735,2063
675706639471788032,103,670
675534494439489536,440,1881
675531475945709568,408,1225
675522403582218240,302,1079
675517828909424640,483,1354
675501075957489664,6142,17742
675497103322386432,1369,3256
675489971617296384,629,1349
675483430902214656,1025,1913
675432746517426176,597,1582
675372240448454658,533,1758
675362609739206656,241,1081
675354435921575936,18110,33945
675349384339542016,2381,4057
675334060156301312,1361,2878
675166823650848770,1707,3738
675153376133427200,2746,6506
675149409102012420,1775,3868
675147105808306176,253,977
675146535592706048,328,1236
675145476954566656,952,2209
675135153782571009,521,1340
675113801096802304,822,2016
675111688094527488,266,996
675109292475830276,1193,2885
675047298674663426,343,1097
675015141583413248,1263,2806
675006312288268288,237,1013
675003128568291329,499,1602
674999807681908736,1157,2327
674805413498527744,370,887
674800520222154752,903,3102
674793399141146624,1148,2589
674790488185167872,266,1141
674788554665512960,219,837
674781762103414784,1268,2071
674774481756377088,499,1167
674767892831932416,836,1889
674764817387900928,249,809
674754018082705410,469,1403
674752233200820224,487,1507
674743008475090944,582,1448
674742531037511680,54,504
674739953134403584,416,1146
674737130913071104,96,665
674690135443775488,489,1184
674670581682434048,688,1668
674664755118911488,266,952
674646392044941312,526,1486
674644256330530816,283,1062
674638615994089473,608,1735
674632714662858753,604,1547
674606911342424069,103,964
674468880899788800,2161,6416
674447403907457024,373,1092
674436901579923456,414,1148
674422304705744896,558,1475
674416750885273600,147,704
674410619106390016,485,1232
674394782723014656,601,1544
674372068062928900,324,871
674330906434379776,76,576
674318007229923329,539,1456
674307341513269249,7276,11653
674291837063053312,6172,15182
674271431610523648,764,1613
674269164442398721,238,923
674265582246694913,890,1685
674262580978937856,479,1341
674255168825880576,585,1515
674082852460433408,179,775
674075285688614912,301,1005
674063288070742018,2329,6544
674053186244734976,1362,3418
674051556661161984,505,1486
674045139690631169,670,1463
674042553264685056,134,741
674038233588723717,429,1128
674036086168010753,226,866
674024893172875264,1287,1831
674019345211760640,312,1167
674014384960745472,675,1606
674008982932058114,368,1234
673956914389192708,1007,2000
673919437611909120,383,1201
673906403526995968,1689,3281
673887867907739649,262,958
673716320723169284,794,3150
673715861853720576,2181,3636
673711475735838725,309,1065
673709992831262724,284,872
673708611235921920,300,1103
673707060090052608,406,1127
673705679337693185,413,1289
673700254269775872,595,1478
673697980713705472,2047,3907
673689733134946305,677,1783
673688752737402881,518,1296
673686845050527744,456,1485
673680198160809984,485,1407
673662677122719744,375,1278
673656262056419329,253,736
673636718965334016,379,1144
673612854080196609,752,1625
673583129559498752,383,1222
673580926094458881,276,851
673576835670777856,584,1420
673363615379013632,319,1046
673359818736984064,697,1488
673355879178194945,607,1530
673352124999274496,561,1689
673350198937153538,222,758
673345638550134785,1330,2588
673343217010679808,280,997
673342308415348736,611,1303
673320132811366400,8278,13805
673317986296586240,271,889
673295268553605120,3291,7702
673270968295534593,384,1090
673240798075449344,761,1453
673213039743795200,882,2308
673148804208660480,655,1737
672997845381865473,749,2010
672995267319328768,309,977
672988786805112832,303,1001
672984142909456390,563,1278
672980819271634944,1038,1855
672975131468300288,950,1722
672970152493887488,369,973
672968025906282496,568,1344
672964561327235073,663,1455
672902681409806336,526,1396
672898206762672129,436,915
672884426393653248,858,1588
672877615439593473,381,1055
672834301050937345,591,1343
672828477930868736,508,1278
672640509974827008,334,997
672622327801233409,514,1323
672614745925664768,606,1249
672609152938721280,403,1143
672604026190569472,418,1140
672594978741354496,626,1357
672591762242805761,345,973
672591271085670400,194,747
672538107540070400,382,1052
672523490734551040,178,660
672488522314567680,454,1142
672482722825261057,629,1161
672481316919734272,128,731
672475084225949696,725,1464
672466075045466113,559,1383
672272411274932228,3511,6604
672267570918129665,635,1533
672264251789176834,352,1171
672256522047614977,1611,2875
672254177670729728,765,1465
672248013293752320,631,1761
672245253877968896,162,701
672239279297454080,330,914
672231046314901505,1050,1876
672222792075620352,219,804
672205392827572224,1198,2314
672169685991993344,382,1044
672160042234327040,371,883
672139350159835138,742,1787
672125275208069120,1185,2460
672095186491711488,379,1018
672082170312290304,378,959
672068090318987265,532,1324
671896809300709376,4306,8645
671891728106971137,586,1357
671882082306625538,1422,3546
671879137494245376,712,1449
671874878652489728,577,1276
671866342182637568,517,1150
671855973984772097,469,927
671789708968640512,3609,7217
671768281401958400,544,1219
671763349865160704,956,1716
671744970634719232,797,1377
671743150407421952,238,756
671735591348891648,782,1478
671729906628341761,4515,8698
671561002136281088,7479,13122
671550332464455680,215,938
671547767500775424,615,1381
671544874165002241,1085,2031
671542985629241344,587,1112
671538301157904385,411,942
671536543010570240,422,1204
671533943490011136,599,1041
671528761649688577,266,856
671520732782923777,543,1425
671518598289059840,302,971
671511350426865664,750,1645
671504605491109889,3659,7196
671497587707535361,461,937
671488513339211776,486,1034
671486386088865792,212,595
671485057807351808,239,779
671390180817915904,759,1447
671362598324076544,301,1135
671357843010908160,151,409
671355857343524864,117,490
671347597085433856,442,986
671186162933985280,219,752
671182547775299584,357,1151
671166507850801152,365,891
671163268581498880,1143,1694
671159727754231808,84,384
671154572044468225,226,740
671151324042559489,159,690
671147085991960577,235,688
671141549288370177,675,1196
671138694582165504,418,952
671134062904504320,199,768
671122204919246848,2608,3573
671115716440031232,799,1388
671109016219725825,455,1171
670995969505435648,301,1129
670842764863651840,9048,25108
670840546554966016,201,609
670838202509447168,721,1139
670833812859932673,128,462
670832455012716544,226,750
670826280409919488,4209,5674
670823764196741120,198,795
670822709593571328,99,627
670815497391357952,1596,3239
670811965569282048,277,1156
670807719151067136,504,1176
670804601705242624,987,2013
670803562457407488,89,346
670797304698376195,244,750
670792680469889025,287,852
670789397210615808,248,677
670786190031921152,207,613
670783437142401025,408,834
670782429121134593,800,1604
670780561024270336,297,798
670778058496974848,74,336
670764103623966721,437,1100
670755717859713024,116,454
670733412878163972,528,986
670727704916926465,373,846
670717338665226240,512,1239
670704688707301377,383,779
670691627984359425,252,602
670679630144274432,295,765
670676092097810432,45,258
670668383499735048,5223,10966
670474236058800128,789,1566
670468609693655041,87,358
670465786746662913,573,988
670452855871037440,215,562
670449342516494336,695,1221
670444955656130560,2050,6864
670442337873600512,204,660
670435821946826752,536,1076
670434127938719744,668,1438
670433248821026816,118,334
670428280563085312,654,1414
670427002554466305,170,530
670421925039075328,659,1341
670420569653809152,327,642
670417414769758208,333,580
670411370698022913,933,2075
670408998013820928,233,569
670403879788544000,163,443
670385711116361728,220,577
670374371102445568,277,760
670361874861563904,69,338
670338931251150849,114,437
670319130621435904,1272,3942
670303360680108032,139,435
670290420111441920,298,723
670093938074779648,349,1056
670086499208155136,262,714
670079681849372674,1287,2273
670073503555706880,818,1606
670069087419133954,252,648
670061506722140161,353,784
670055038660800512,342,684
670046952931721218,181,660
670040295598354432,115,769
670037189829525505,288,600
670003130994700288,96,342
669993076832759809,87,332
669972011175813120,168,454
669970042633789440,63,307
669942763794931712,173,521
669926384437997569,108,385
669923323644657664,59,242
669753178989142016,417,833
669749430875258880,67,278
669684865554620416,91,533
669683899023405056,114,397
669682095984410625,137,361
669680153564442624,299,682
669661792646373376,455,821
669625907762618368,1871,3612
669603084620980224,377,965
669597912108789760,156,524
669583744538451968,960,1520
669573570759163904,147,447
669571471778410496,1050,1617
669567591774625800,59,241
669564461267722241,128,396
669393256313184256,79,375
669375718304980992,754,1368
669371483794317312,187,508
669367896104181761,164,473
669363888236994561,237,642
669359674819481600,127,376
669354382627049472,1310,2773
669353438988365824,266,660
669351434509529089,194,449
669328503091937280,431,1032
669327207240699904,120,586
669324657376567296,214,506
669216679721873412,414,1212
669214165781868544,177,451
669203728096960512,495,1027
669037058363662336,323,676
669015743032369152,385,756
669006782128353280,260,590
669000397445533696,6584,21323
668994913074286592,241,451
668992363537309700,358,761
668989615043424256,338,696
668988183816871936,488,920
668986018524233728,173,566
668981893510119424,318,552
668979806671884288,357,812
668975677807423489,602,1331
668967877119254528,25,149
668960084974809088,246,724
668955713004314625,74,285
668932921458302977,59,273
668902994700836864,104,325
668892474547511297,155,408
668872652652679168,308,541
668852170888998912,172,462
668826086256599040,142,446
668815180734689280,281,584
668779399630725120,382,716
668655139528511488,225,543
668645506898350081,557,917
668643542311546881,546,900
668641109086707712,556,1097
668636665813057536,504,1066
668633411083464705,1707,2883
668631377374486528,326,737
668627278264475648,118,326
668625577880875008,139,398
668623201287675904,803,1473
668620235289837568,44,207
668614819948453888,322,622
668587383441514497,1112,1701
668567822092664832,57,252
668544745690562560,236,532
668542336805281792,223,472
668537837512433665,78,257
668528771708952576,232,473
668507509523615744,111,333
668496999348633600,135,421
668484198282485761,242,434
668480044826800133,153,472
668466899341221888,529,901
668297328638447616,307,633
668291999406125056,32,251
668286279830867968,142,517
668274247790391296,236,843
668268907921326080,243,562
668256321989451776,636,1333
668248472370458624,502,1015
668237644992782336,2935,6341
668226093875376128,106,304
668221241640230912,203,520
668204964695683073,200,562
668190681446379520,200,666
668171859951755264,201,504
668154635664932864,325,507
668142349051129856,295,575
668113020489474048,252,678
667937095915278337,817,1293
667924896115245057,114,307
667915453470232577,58,215
667911425562669056,311,499
667902449697558528,385,862
667886921285246976,1119,1923
667885044254572545,503,835
667878741721415682,122,400
667873844930215936,417,640
667866724293877760,1058,3055
667861340749471744,79,244
667832474953625600,63,293
667806454573760512,512,1071
667801013445750784,97,335
667793409583771648,336,711
667782464991965184,250,420
667773195014021121,58,240
